Game ID,Country,Z-score for % starting SCs,Z-score for distance to edge,Z-score for % SCs which are neutrals within two moves,Z-score for other player's starting units within three moves of player's units or SCs,Number of players,% Supply Centers at game end
29116,Greece,0.00,1.118033989,1.60,0.5,5,0.35294117647058826
29116,Carthage,0.00,0,-1.07,0.5,5,0.23529411764705882
29116,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
29116,Rome,0.00,1.118033989,0.27,0.5,5,0
28997,Carthage,0.00,0,-1.07,0.5,5,0.5
28997,Rome,0.00,1.118033989,0.27,0.5,5,0.5
28997,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
28997,Greece,0.00,1.118033989,1.60,0.5,5,0
28997,Persia,0.00,-1.118033989,0.27,-2,5,0
28825,Persia,0.00,-1.118033989,0.27,-2,5,0.6470588235294118
28825,Carthage,0.00,0,-1.07,0.5,5,0.20588235294117646
28825,Rome,0.00,1.118033989,0.27,0.5,5,0.14705882352941177
28825,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
28825,Greece,0.00,1.118033989,1.60,0.5,5,0
28341,Carthage,0.00,0,-1.07,0.5,5,0.35294117647058826
28341,Persia,0.00,-1.118033989,0.27,-2,5,0.29411764705882354
28341,Rome,0.00,1.118033989,0.27,0.5,5,0.20588235294117646
28341,Greece,0.00,1.118033989,1.60,0.5,5,0.14705882352941177
28341,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
28024,Persia,0.00,-1.118033989,0.27,-2,5,0.47058823529411764
28024,Greece,0.00,1.118033989,1.60,0.5,5,0.38235294117647056
28024,Carthage,0.00,0,-1.07,0.5,5,0.14705882352941177
28024,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
28024,Rome,0.00,1.118033989,0.27,0.5,5,0
27952,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.17647058823529413
27952,Greece,0.00,1.118033989,1.60,0.5,5,0
27952,Carthage,0.00,0,-1.07,0.5,5,0
27952,Rome,0.00,1.118033989,0.27,0.5,5,0
27952,Persia,0.00,-1.118033989,0.27,-2,5,0
27910,Rome,0.00,1.118033989,0.27,0.5,5,0.23529411764705882
27910,Carthage,0.00,0,-1.07,0.5,5,0.23529411764705882
27910,Greece,0.00,1.118033989,1.60,0.5,5,0.20588235294117646
27910,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.17647058823529413
27910,Persia,0.00,-1.118033989,0.27,-2,5,0.14705882352941177
27744,Rome,0.00,1.118033989,0.27,0.5,5,0.5
27744,Greece,0.00,1.118033989,1.60,0.5,5,0.5
27744,Persia,0.00,-1.118033989,0.27,-2,5,0
27744,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
27744,Carthage,0.00,0,-1.07,0.5,5,0
27648,Carthage,0.00,0,-1.07,0.5,5,0.5588235294117647
27648,Persia,0.00,-1.118033989,0.27,-2,5,0.4411764705882353
27648,Greece,0.00,1.118033989,1.60,0.5,5,0
27648,Rome,0.00,1.118033989,0.27,0.5,5,0
27648,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
27619,Carthage,0.00,0,-1.07,0.5,5,0.5
27619,Rome,0.00,1.118033989,0.27,0.5,5,0.5
27619,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
27619,Greece,0.00,1.118033989,1.60,0.5,5,0
27619,Persia,0.00,-1.118033989,0.27,-2,5,0
27395,Carthage,0.00,0,-1.07,0.5,5,0.5588235294117647
27395,Persia,0.00,-1.118033989,0.27,-2,5,0.2647058823529412
27395,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.11764705882352941
27395,Greece,0.00,1.118033989,1.60,0.5,5,0.058823529411764705
27395,Rome,0.00,1.118033989,0.27,0.5,5,0
27307,Rome,0.00,1.118033989,0.27,0.5,5,0.5
27307,Carthage,0.00,0,-1.07,0.5,5,0.4411764705882353
27307,Persia,0.00,-1.118033989,0.27,-2,5,0.058823529411764705
27307,Greece,0.00,1.118033989,1.60,0.5,5,0
27307,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
27250,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.29411764705882354
27250,Rome,0.00,1.118033989,0.27,0.5,5,0.2647058823529412
27250,Greece,0.00,1.118033989,1.60,0.5,5,0.17647058823529413
27250,Carthage,0.00,0,-1.07,0.5,5,0.17647058823529413
27250,Persia,0.00,-1.118033989,0.27,-2,5,0.08823529411764706
27217,Persia,0.00,-1.118033989,0.27,-2,5,0.6470588235294118
27217,Carthage,0.00,0,-1.07,0.5,5,0.20588235294117646
27217,Rome,0.00,1.118033989,0.27,0.5,5,0.14705882352941177
27217,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
27217,Greece,0.00,1.118033989,1.60,0.5,5,0
26888,Persia,0.00,-1.118033989,0.27,-2,5,0.5882352941176471
26888,Rome,0.00,1.118033989,0.27,0.5,5,0.17647058823529413
26888,Carthage,0.00,0,-1.07,0.5,5,0.11764705882352941
26888,Greece,0.00,1.118033989,1.60,0.5,5,0.058823529411764705
26888,Egypt,0.00,-1.118033989,-1.07,0.5,5,0.058823529411764705
26871,Rome,0.00,1.118033989,0.27,0.5,5,0.4411764705882353
26871,Persia,0.00,-1.118033989,0.27,-2,5,0.4117647058823529
26871,Carthage,0.00,0,-1.07,0.5,5,0.14705882352941177
26871,Egypt,0.00,-1.118033989,-1.07,0.5,5,0
